model,dataset,epsilon,margin,sensitivity,specificity,false_positive_rate,false_negative_rate,coverage_rate,abstention_rate,num_cases,notes
ALL,all,0.1,2.0,1.0,0.7241379310344828,0.27586206896551724,0.0,0.9642857142857143,0.03571428571428571,84,tp=52 tn=21 fp=8 fn=0 abst=3
ALL,all,0.5,1.0,0.6727272727272727,0.7241379310344828,0.27586206896551724,0.32727272727272727,1.0,0.0,84,tp=37 tn=21 fp=8 fn=18 abst=0
ALL,all,0.5,1.05,0.8301886792452831,0.7241379310344828,0.27586206896551724,0.16981132075471697,0.9761904761904762,0.023809523809523808,84,tp=44 tn=21 fp=8 fn=9 abst=2
ALL,all,0.5,1.1,1.0,0.7241379310344828,0.27586206896551724,0.0,0.9761904761904762,0.023809523809523808,84,tp=53 tn=21 fp=8 fn=0 abst=2
ALL,all,0.5,1.25,1.0,0.7241379310344828,0.27586206896551724,0.0,1.0,0.0,84,tp=55 tn=21 fp=8 fn=0 abst=0
ALL,all,0.5,1.5,1.0,0.7241379310344828,0.27586206896551724,0.0,1.0,0.0,84,tp=55 tn=21 fp=8 fn=0 abst=0
ALL,all,0.5,2.0,1.0,0.7241379310344828,0.27586206896551724,0.0,0.9642857142857143,0.03571428571428571,84,tp=52 tn=21 fp=8 fn=0 abst=3
ALL,all,1.0,1.0,0.6727272727272727,0.7241379310344828,0.27586206896551724,0.32727272727272727,1.0,0.0,84,tp=37 tn=21 fp=8 fn=18 abst=0
ALL,all,1.0,1.05,0.8301886792452831,0.7241379310344828,0.27586206896551724,0.16981132075471697,0.9761904761904762,0.023809523809523808,84,tp=44 tn=21 fp=8 fn=9 abst=2
ALL,all,1.0,1.1,1.0,0.7241379310344828,0.27586206896551724,0.0,0.9761904761904762,0.023809523809523808,84,tp=53 tn=21 fp=8 fn=0 abst=2
ALL,all,1.0,1.25,1.0,0.7241379310344828,0.27586206896551724,0.0,1.0,0.0,84,tp=55 tn=21 fp=8 fn=0 abst=0
ALL,all,1.0,1.5,1.0,0.7241379310344828,0.27586206896551724,0.0,1.0,0.0,84,tp=55 tn=21 fp=8 fn=0 abst=0
ALL,all,1.0,2.0,1.0,0.7241379310344828,0.27586206896551724,0.0,0.9642857142857143,0.03571428571428571,84,tp=52 tn=21 fp=8 fn=0 abst=3
