seed,checkpoint_age,source_checkpoint,source_checkpoint_sha256,protocol_sha256,batch_file_sha256,rewrite_family,row_id,S1,clean_first_update_l2,candidate_first_update_l2,first_update_delta_l2,first_update_cosine_similarity,theta_checkpoint_norm,tau,batch_sha256,initial_parameters_identical,clean_train_loss,candidate_train_loss,trajectory_crossed,T_tau
4103,1500,checkpoints\seed_4103_age_1500.pt,8b4c589069acbed385cddb4a4a26dbda6fe8f9212d9ab307427aaf30dcc1531b,5b0213c94acc2bf1a7ce1444f0a8c2598385ca2613f96b97d19de162d412094c,686a3c24e1121883e4cc4f12f482619b9c042d6d83d2eb29f42aa8ea44145f24,reset_v,4103_1500_reset_v,3743.0764599656495,0.06460799276828766,241.83546447753906,241.83265686035156,0.043423496186733246,22.128751754760742,2.2128751754760745,7cfc8b3b621a51485e08772d9bb097899064f25c8ee4c5c4400382ab751c8abc,True,0.9440643787384033,0.9440643787384033,True,1
4103,1500,checkpoints\seed_4103_age_1500.pt,8b4c589069acbed385cddb4a4a26dbda6fe8f9212d9ab307427aaf30dcc1531b,5b0213c94acc2bf1a7ce1444f0a8c2598385ca2613f96b97d19de162d412094c,686a3c24e1121883e4cc4f12f482619b9c042d6d83d2eb29f42aa8ea44145f24,full_per_parameter_reset,4103_1500_full_per_parameter_reset,4.749702301871076,0.06460799276828766,0.32265767455101013,0.3068687319755554,0.33851999044418335,22.128751754760742,2.2128751754760745,7cfc8b3b621a51485e08772d9bb097899064f25c8ee4c5c4400382ab751c8abc,True,0.9440643787384033,0.9440643787384033,False,
4103,3000,checkpoints\seed_4103_age_3000.pt,04b8f9f17948333384efe9da5b3bab5dbcb26c2828b9e3063ec79409894614db,5b0213c94acc2bf1a7ce1444f0a8c2598385ca2613f96b97d19de162d412094c,686a3c24e1121883e4cc4f12f482619b9c042d6d83d2eb29f42aa8ea44145f24,clean,4103_3000_clean,0.0,0.07242825627326965,0.07242825627326965,0.0,0.9999998211860657,26.82512092590332,2.6825120925903323,2c814ce4eeb4a1c559708de06043fe645f68545c736c656c116a29f63bfa866e,True,0.7291483879089355,0.7291483879089355,False,
4103,3000,checkpoints\seed_4103_age_3000.pt,04b8f9f17948333384efe9da5b3bab5dbcb26c2828b9e3063ec79409894614db,5b0213c94acc2bf1a7ce1444f0a8c2598385ca2613f96b97d19de162d412094c,686a3c24e1121883e4cc4f12f482619b9c042d6d83d2eb29f42aa8ea44145f24,reset_m,4103_3000_reset_m,1.0575289605328893,0.07242825627326965,0.03322282060980797,0.07659497857093811,0.10032464563846588,26.82512092590332,2.6825120925903323,2c814ce4eeb4a1c559708de06043fe645f68545c736c656c116a29f63bfa866e,True,0.7291483879089355,0.7291483879089355,False,
4103,3000,checkpoints\seed_4103_age_3000.pt,04b8f9f17948333384efe9da5b3bab5dbcb26c2828b9e3063ec79409894614db,5b0213c94acc2bf1a7ce1444f0a8c2598385ca2613f96b97d19de162d412094c,686a3c24e1121883e4cc4f12f482619b9c042d6d83d2eb29f42aa8ea44145f24,reset_v,4103_3000_reset_v,4504.728397260098,0.07242825627326965,326.2738952636719,326.2696228027344,0.05912560969591141,26.82512092590332,2.6825120925903323,2c814ce4eeb4a1c559708de06043fe645f68545c736c656c116a29f63bfa866e,True,0.7291483879089355,0.7291483879089355,True,1
4103,3000,checkpoints\seed_4103_age_3000.pt,04b8f9f17948333384efe9da5b3bab5dbcb26c2828b9e3063ec79409894614db,5b0213c94acc2bf1a7ce1444f0a8c2598385ca2613f96b97d19de162d412094c,686a3c24e1121883e4cc4f12f482619b9c042d6d83d2eb29f42aa8ea44145f24,full_per_parameter_reset,4103_3000_full_per_parameter_reset,4.537815049917,0.07242825627326965,0.3226858377456665,0.3286660313606262,0.02889520302414894,26.82512092590332,2.6825120925903323,2c814ce4eeb4a1c559708de06043fe645f68545c736c656c116a29f63bfa866e,True,0.7291483879089355,0.7291483879089355,False,
4104,500,checkpoints\seed_4104_age_500.pt,3f2d0067648b35dabc5ca7e2fac6be26effb544000d6b83efdf409ea054e8617,5b0213c94acc2bf1a7ce1444f0a8c2598385ca2613f96b97d19de162d412094c,cd2618664616ac25b589c1f6edabb65e424d12b1a9d19fd9f40b0177cba60a68,clean,4104_500_clean,0.0,0.09033704549074173,0.09033704549074173,0.0,0.9999998807907104,15.154969215393066,1.5154969215393068,f1742a4363a29cf89a4d3d4863f8da6815d181f40f38cb904e352cb2e9307358,True,1.4524767398834229,1.4524767398834229,False,
4104,500,checkpoints\seed_4104_age_500.pt,3f2d0067648b35dabc5ca7e2fac6be26effb544000d6b83efdf409ea054e8617,5b0213c94acc2bf1a7ce1444f0a8c2598385ca2613f96b97d19de162d412094c,cd2618664616ac25b589c1f6edabb65e424d12b1a9d19fd9f40b0177cba60a68,reset_m,4104_500_reset_m,1.065048401067219,0.09033704549074173,0.03706575185060501,0.09621332585811615,0.04145945981144905,15.154969215393066,1.5154969215393068,f1742a4363a29cf89a4d3d4863f8da6815d181f40f38cb904e352cb2e9307358,True,1.4524767398834229,1.4524767398834229,False,
4104,500,checkpoints\seed_4104_age_500.pt,3f2d0067648b35dabc5ca7e2fac6be26effb544000d6b83efdf409ea054e8617,5b0213c94acc2bf1a7ce1444f0a8c2598385ca2613f96b97d19de162d412094c,cd2618664616ac25b589c1f6edabb65e424d12b1a9d19fd9f40b0177cba60a68,reset_v,4104_500_reset_v,1466.4566052005148,0.09033704549074173,132.4825439453125,132.47535705566406,0.07985683530569077,15.154969215393066,1.5154969215393068,f1742a4363a29cf89a4d3d4863f8da6815d181f40f38cb904e352cb2e9307358,True,1.4524767398834229,1.4524767398834229,True,1
4104,500,checkpoints\seed_4104_age_500.pt,3f2d0067648b35dabc5ca7e2fac6be26effb544000d6b83efdf409ea054e8617,5b0213c94acc2bf1a7ce1444f0a8c2598385ca2613f96b97d19de162d412094c,cd2618664616ac25b589c1f6edabb65e424d12b1a9d19fd9f40b0177cba60a68,full_per_parameter_reset,4104_500_full_per_parameter_reset,3.867950016258438,0.09033704549074173,0.33813953399658203,0.34941917657852173,0.006635355297476053,15.154969215393066,1.5154969215393068,f1742a4363a29cf89a4d3d4863f8da6815d181f40f38cb904e352cb2e9307358,True,1.4524767398834229,1.4524767398834229,False,
