row_id,post_resume_index,parameter_divergence,validation_loss_gap,perplexity_gap
gpu_seed1101_ckpt150_reset_v,2,9472.47265625,16457363.45817391,5.184705528587072e+21
gpu_seed1101_ckpt150_reset_v,3,12203.7373046875,14572214.533570766,5.184705528587072e+21
gpu_seed1101_ckpt150_reset_v,4,14817.619140625,13188713.6252652,5.184705528587072e+21
gpu_seed1101_ckpt150_reset_v,5,17229.498046875,12121520.97322154,5.184705528587072e+21
gpu_seed1101_ckpt150_reset_v,6,19438.16796875,11198464.252346437,5.184705528587072e+21
gpu_seed1101_ckpt150_reset_v,7,21441.6015625,10304690.476890484,5.184705528587072e+21
gpu_seed1101_ckpt150_reset_v,8,23218.7109375,9464317.10483726,5.184705528587072e+21
gpu_seed1101_ckpt150_reset_v,9,24828.53515625,8722912.979088703,5.184705528587072e+21
gpu_seed1101_ckpt150_reset_v,10,26200.810546875,8191967.7169168,5.184705528587072e+21
gpu_seed1101_ckpt150_reset_v,11,27430.97265625,7788534.095726252,5.184705528587072e+21
gpu_seed1101_ckpt150_reset_v,12,28470.658203125,7457104.758398771,5.184705528587072e+21
gpu_seed1101_ckpt150_reset_v,13,29391.3984375,7053216.238514026,5.184705528587072e+21
gpu_seed1101_ckpt150_reset_v,14,30216.74609375,6586519.04799819,5.184705528587072e+21
gpu_seed1101_ckpt150_reset_v,15,30943.73828125,6111871.040432215,5.184705528587072e+21
gpu_seed1101_ckpt150_reset_v,16,31577.904296875,5658496.6606657505,5.184705528587072e+21
gpu_seed1101_ckpt150_reset_v,17,32147.974609375,5244509.75863719,5.184705528587072e+21
gpu_seed1101_ckpt150_reset_v,18,32662.10546875,4862872.621592203,5.184705528587072e+21
gpu_seed1101_ckpt150_reset_v,19,33125.171875,4509993.915568829,5.184705528587072e+21
gpu_seed1101_ckpt150_reset_v,20,33543.41015625,4227516.218408744,5.184705528587072e+21
gpu_seed1101_ckpt150_stale_m,0,0.0,0.0,0.0
gpu_seed1101_ckpt150_stale_m,1,0.17780375480651855,0.06709869702657079,1.807891146266826
gpu_seed1101_ckpt150_stale_m,2,0.3322299122810364,0.20953281720479344,5.767351266611733
gpu_seed1101_ckpt150_stale_m,3,0.4653871953487396,0.34075514475504587,9.315836261278001
gpu_seed1101_ckpt150_stale_m,4,0.5790507793426514,0.4689815044403076,12.526518169263323
gpu_seed1101_ckpt150_stale_m,5,0.6793191432952881,0.4453790982564292,11.575491273821068
gpu_seed1101_ckpt150_stale_m,6,0.7719161510467529,0.245697895685832,6.065987371730696
gpu_seed1101_ckpt150_stale_m,7,0.8581945300102234,0.05192597707112645,1.2287402343476792
gpu_seed1101_ckpt150_stale_m,8,0.9380547404289246,0.16970856984456395,3.93995355602085
gpu_seed1101_ckpt150_stale_m,9,1.0111701488494873,0.1258618036905923,2.8654810837095184
gpu_seed1101_ckpt150_stale_m,10,1.0776337385177612,0.046277840932210434,1.0204817468582874
gpu_seed1101_ckpt150_stale_m,11,1.1378695964813232,0.003621816635131836,0.07795297702026716
gpu_seed1101_ckpt150_stale_m,12,1.1932576894760132,0.007603486378987334,0.1652311810073286
gpu_seed1101_ckpt150_stale_m,13,1.2425259351730347,0.08619276682535792,1.9878550734869584
gpu_seed1101_ckpt150_stale_m,14,1.2886067628860474,0.17382446924845407,4.293619417253719
gpu_seed1101_ckpt150_stale_m,15,1.3315775394439697,0.18057576815287302,4.509903679625047
gpu_seed1101_ckpt150_stale_m,16,1.3718509674072266,0.1484915415445962,3.8213533587369746
gpu_seed1101_ckpt150_stale_m,17,1.4078501462936401,0.06367675463358546,1.6810766081913542
gpu_seed1101_ckpt150_stale_m,18,1.4412623643875122,0.04828588167826364,1.227973377083135
gpu_seed1101_ckpt150_stale_m,19,1.472927451133728,0.0825869242350259,1.881566916314803
gpu_seed1101_ckpt150_stale_m,20,1.5043022632598877,0.0603781541188555,1.2902091014615138
gpu_seed1101_ckpt150_stale_v,0,0.0,0.0,0.0
gpu_seed1101_ckpt150_stale_v,1,27.606090545654297,0.0026958783467612157,0.07032216796118718
gpu_seed1101_ckpt150_stale_v,2,52.45133590698242,0.0035371780395507812,0.08767099470067663
gpu_seed1101_ckpt150_stale_v,3,74.81182861328125,0.0017153422037763377,0.039392139462123055
gpu_seed1101_ckpt150_stale_v,4,94.9361572265625,0.0006914933522539357,0.014481116508044067
gpu_seed1101_ckpt150_stale_v,5,113.04791259765625,0.0018873214721679688,0.03897345923735074
gpu_seed1101_ckpt150_stale_v,6,129.34835815429688,0.004148960113525391,0.09055159712699634
gpu_seed1101_ckpt150_stale_v,7,144.01861572265625,0.005560318628946792,0.13539724913457363
gpu_seed1101_ckpt150_stale_v,8,157.22171020507812,0.0042343934377035986,0.10710976077092837
gpu_seed1101_ckpt150_stale_v,9,169.1043701171875,0.0005962848663330078,0.014452094579674224
gpu_seed1101_ckpt150_stale_v,10,179.79861450195312,0.0008771419525146484,0.019784356637870815
gpu_seed1101_ckpt150_stale_v,11,189.4232940673828,0.0004211266835532079,0.009082317635865422
gpu_seed1101_ckpt150_stale_v,12,198.0853729248047,0.0016570091247558594,0.03590144072250823
gpu_seed1101_ckpt150_stale_v,13,205.881103515625,0.0027529398600258936,0.06087761112502221
gpu_seed1101_ckpt150_stale_v,14,212.89712524414062,0.003741900126139619,0.08478626393172917
gpu_seed1101_ckpt150_stale_v,15,219.21139526367188,0.003145774205525864,0.0717988013408295
gpu_seed1101_ckpt150_stale_v,16,224.89410400390625,0.006277799606323242,0.15032921603583915
gpu_seed1101_ckpt150_stale_v,17,230.00840759277344,0.007399400075276841,0.1898935624355289
gpu_seed1101_ckpt150_stale_v,18,234.61114501953125,0.0024958451588945607,0.06187528824686339
gpu_seed1101_ckpt150_stale_v,19,238.7534637451172,0.004902998606363784,0.10689292710483045
gpu_seed1101_ckpt150_stale_v,20,242.48141479492188,0.0038408438364663233,0.07977453829726855
gpu_seed1101_ckpt150_stale_mv,0,0.0,0.0,0.0
gpu_seed1101_ckpt150_stale_mv,1,0.182718425989151,0.0693282286326089,1.8700703105114336
gpu_seed1101_ckpt150_stale_mv,2,0.3414435386657715,0.21464753150939941,5.923796431374097
gpu_seed1101_ckpt150_stale_mv,3,0.47793692350387573,0.3478132883707685,9.544342671969886
gpu_seed1101_ckpt150_stale_mv,4,0.5943877696990967,0.47840380668640137,12.843288587555396
gpu_seed1101_ckpt150_stale_mv,5,0.696769654750824,0.4506824016571045,11.746743981952878
gpu_seed1101_ckpt150_stale_mv,6,0.791279137134552,0.24266537030537938,5.981671962002469
gpu_seed1101_ckpt150_stale_mv,7,0.8795950412750244,0.05514963467915868,1.3029395871148033
gpu_seed1101_ckpt150_stale_mv,8,0.9614527821540833,0.16910068194071437,3.9270005656067113
gpu_seed1101_ckpt150_stale_mv,9,1.036699652671814,0.12440625826517726,2.834361892381125
gpu_seed1101_ckpt150_stale_mv,10,1.1052640676498413,0.04498855272928903,0.992686259240255
gpu_seed1101_ckpt150_stale_mv,11,1.1674103736877441,0.0037817955017089844,0.08138972288355006
gpu_seed1101_ckpt150_stale_mv,12,1.224483609199524,0.008601824442545425,0.18701949868902545
gpu_seed1101_ckpt150_stale_mv,13,1.2753630876541138,0.09365765253702785,2.168215453378405
gpu_seed1101_ckpt150_stale_mv,14,1.3230857849121094,0.18281284968058298,4.536585822214597
gpu_seed1101_ckpt150_stale_mv,15,1.3673834800720215,0.18495551745096872,4.629723890772848
gpu_seed1101_ckpt150_stale_mv,16,1.408810019493103,0.15128620465596487,3.8988526156496626
gpu_seed1101_ckpt150_stale_mv,17,1.4456393718719482,0.06500283877054835,1.7172358664142031
gpu_seed1101_ckpt150_stale_mv,18,1.480012059211731,0.045415401458740234,1.1533038961089623
gpu_seed1101_ckpt150_stale_mv,19,1.512649416923523,0.07786520322163915,1.7697535042073653
gpu_seed1101_ckpt150_stale_mv,20,1.5447096824645996,0.05848383903503418,1.248535005224955
gpu_seed1101_ckpt150_model_current_optimizer_stale,0,0.0,0.0,0.0
gpu_seed1101_ckpt150_model_current_optimizer_stale,1,0.17299729585647583,0.055934906005859375,1.4986218632957105
gpu_seed1101_ckpt150_model_current_optimizer_stale,2,0.32332587242126465,0.18336455027262355,4.97933600059789
gpu_seed1101_ckpt150_model_current_optimizer_stale,3,0.45293283462524414,0.3046895662943525,8.173065188685442
gpu_seed1101_ckpt150_model_current_optimizer_stale,4,0.5636165738105774,0.424547990163167,11.07227267204642
gpu_seed1101_ckpt150_model_current_optimizer_stale,5,0.6614935398101807,0.4242618878682456,10.902517809816107
gpu_seed1101_ckpt150_model_current_optimizer_stale,6,0.7515279650688171,0.26734375953674316,6.675306187280416
gpu_seed1101_ckpt150_model_current_optimizer_stale,7,0.8347207903862,0.030407031377156724,0.7272607417540193
gpu_seed1101_ckpt150_model_current_optimizer_stale,8,0.9115510582923889,0.17945337295532227,4.146526417160217
gpu_seed1101_ckpt150_model_current_optimizer_stale,9,0.982245147228241,0.14202539126078273,3.2080271959210584
gpu_seed1101_ckpt150_model_current_optimizer_stale,10,1.0465905666351318,0.057994922002156724,1.2714517870934188
gpu_seed1101_ckpt150_model_current_optimizer_stale,11,1.105459213256836,0.008825937906900894,0.1894690274065809
gpu_seed1101_ckpt150_model_current_optimizer_stale,12,1.1594359874725342,0.012684822082519531,0.2728726007916187
gpu_seed1101_ckpt150_model_current_optimizer_stale,13,1.2074867486953735,0.021184126536051284,0.47280461265647133
gpu_seed1101_ckpt150_model_current_optimizer_stale,14,1.2523951530456543,0.09784889221191406,2.3248625478795972
gpu_seed1101_ckpt150_model_current_optimizer_stale,15,1.2947783470153809,0.1460052331288657,3.582326058824588
gpu_seed1101_ckpt150_model_current_optimizer_stale,16,1.3343614339828491,0.13582404454549124,3.472772060516405
gpu_seed1101_ckpt150_model_current_optimizer_stale,17,1.3697726726531982,0.059200207392374526,1.5593650254114486
gpu_seed1101_ckpt150_model_current_optimizer_stale,18,1.4020862579345703,0.04662346839904785,1.1847030873973239
gpu_seed1101_ckpt150_model_current_optimizer_stale,19,1.432356834411621,0.08477449417114258,1.9335492222162145
gpu_seed1101_ckpt150_model_current_optimizer_stale,20,1.4623780250549316,0.05008927981058742,1.0648055108382088
gpu_seed1101_ckpt150_step_counter_mismatch,0,0.0,0.0,0.0
gpu_seed1101_ckpt150_step_counter_mismatch,1,0.009578775614500046,0.009948889414469253,0.2578828417888168
gpu_seed1101_ckpt150_step_counter_mismatch,2,0.01872974820435047,0.012419859568277847,0.30538889282141923
gpu_seed1101_ckpt150_step_counter_mismatch,3,0.02749350294470787,0.008899688720703125,0.2032965309857353
gpu_seed1101_ckpt150_step_counter_mismatch,4,0.036048971116542816,0.004470427831014145,0.09337757314640527
gpu_seed1101_ckpt150_step_counter_mismatch,5,0.04419318214058876,0.013194481531778823,0.27042293222782376
gpu_seed1101_ckpt150_step_counter_mismatch,6,0.051719553768634796,0.025822162628173828,0.555204624246521
gpu_seed1101_ckpt150_step_counter_mismatch,7,0.0587710365653038,0.029674768447875977,0.7100054361385943
gpu_seed1101_ckpt150_step_counter_mismatch,8,0.065517857670784,0.02453478177388524,0.6117633594452201
gpu_seed1101_ckpt150_step_counter_mismatch,9,0.0720498263835907,0.00899195671081543,0.21689553507403048
gpu_seed1101_ckpt150_step_counter_mismatch,10,0.07874372601509094,0.003440062204997041,0.07749291786834789
gpu_seed1101_ckpt150_step_counter_mismatch,11,0.08556687086820602,0.006613731384277344,0.14213586166341585
gpu_seed1101_ckpt150_step_counter_mismatch,12,0.09244967997074127,0.011561473210652817,0.2488468608042922
gpu_seed1101_ckpt150_step_counter_mismatch,13,0.09913463890552521,0.02763811747233058,0.6019822524434879
gpu_seed1101_ckpt150_step_counter_mismatch,14,0.10533235222101212,0.041153907775878906,0.9118549917451411
gpu_seed1101_ckpt150_step_counter_mismatch,15,0.1112777516245842,0.026724179585774444,0.6009254464021758
gpu_seed1101_ckpt150_step_counter_mismatch,16,0.11764590442180634,0.02633873621622751,0.6205262047696642
gpu_seed1101_ckpt150_step_counter_mismatch,17,0.12402316182851791,0.024552186330159653,0.6201198342520406
gpu_seed1101_ckpt150_step_counter_mismatch,18,0.13037115335464478,0.012951771418253877,0.32358329860445423
gpu_seed1101_ckpt150_step_counter_mismatch,19,0.137316033244133,0.03422983487447118,0.7610450366374373
gpu_seed1101_ckpt150_step_counter_mismatch,20,0.1448056399822235,0.015791098276774385,0.3247814447127446
gpu_seed1101_ckpt150_scheduler_mismatch,0,0.0,0.0,0.0
gpu_seed1101_ckpt150_scheduler_mismatch,1,0.0,0.0,0.0
gpu_seed1101_ckpt150_scheduler_mismatch,2,0.0,0.0,0.0
gpu_seed1101_ckpt150_scheduler_mismatch,3,0.0,0.0,0.0
gpu_seed1101_ckpt150_scheduler_mismatch,4,0.0,0.0,0.0
gpu_seed1101_ckpt150_scheduler_mismatch,5,0.0,0.0,0.0
gpu_seed1101_ckpt150_scheduler_mismatch,6,0.0,0.0,0.0
gpu_seed1101_ckpt150_scheduler_mismatch,7,0.0,0.0,0.0
gpu_seed1101_ckpt150_scheduler_mismatch,8,0.0,0.0,0.0
gpu_seed1101_ckpt150_scheduler_mismatch,9,0.0,0.0,0.0
gpu_seed1101_ckpt150_scheduler_mismatch,10,0.0,0.0,0.0
gpu_seed1101_ckpt150_scheduler_mismatch,11,0.0,0.0,0.0
gpu_seed1101_ckpt150_scheduler_mismatch,12,0.0,0.0,0.0
gpu_seed1101_ckpt150_scheduler_mismatch,13,0.0,0.0,0.0
gpu_seed1101_ckpt150_scheduler_mismatch,14,0.0,0.0,0.0
gpu_seed1101_ckpt150_scheduler_mismatch,15,0.0,0.0,0.0
gpu_seed1101_ckpt150_scheduler_mismatch,16,0.0,0.0,0.0
gpu_seed1101_ckpt150_scheduler_mismatch,17,0.0,0.0,0.0
gpu_seed1101_ckpt150_scheduler_mismatch,18,0.0,0.0,0.0
gpu_seed1101_ckpt150_scheduler_mismatch,19,0.0,0.0,0.0
gpu_seed1101_ckpt150_scheduler_mismatch,20,0.0,0.0,0.0
gpu_seed1101_ckpt150_optimizer_reset,0,0.0,0.0,0.0
gpu_seed1101_ckpt150_optimizer_reset,1,3.443235397338867,20.649147113164265,24188953150.4294
gpu_seed1101_ckpt150_optimizer_reset,2,4.997612476348877,17.44193983078003,929755828.8901211
gpu_seed1101_ckpt150_optimizer_reset,3,6.313131332397461,11.727885723114014,2844715.320845511
gpu_seed1101_ckpt150_optimizer_reset,4,7.618713855743408,10.0187296072642,469811.3520450848
gpu_seed1101_ckpt150_optimizer_reset,5,8.788617134094238,12.162044922510782,3948388.8081322815
gpu_seed1101_ckpt150_optimizer_reset,6,9.829567909240723,10.877386490503948,1153549.7751591783
gpu_seed1101_ckpt150_optimizer_reset,7,10.788735389709473,7.87413207689921,63801.228692923265
gpu_seed1101_ckpt150_optimizer_reset,8,11.713998794555664,6.426626046498617,15576.254880775248
gpu_seed1101_ckpt150_optimizer_reset,9,12.556682586669922,7.1099512577056885,29635.017119421795
gpu_seed1101_ckpt150_optimizer_reset,10,13.366349220275879,7.433706998825073,38159.58938949319
gpu_seed1101_ckpt150_optimizer_reset,11,14.120989799499512,6.957240343093872,22634.455085753576
gpu_seed1101_ckpt150_optimizer_reset,12,14.842206954956055,6.416508436203003,13224.246881254254
gpu_seed1101_ckpt150_optimizer_reset,13,15.51852035522461,5.424875338872274,4990.439682262427
gpu_seed1101_ckpt150_optimizer_reset,14,16.15953254699707,5.109293381373089,3721.578524349815
gpu_seed1101_ckpt150_optimizer_reset,15,16.755571365356445,5.734469652175903,7026.656531954612
gpu_seed1101_ckpt150_optimizer_reset,16,17.325408935546875,4.9354763825734445,3297.536580354958
gpu_seed1101_ckpt150_optimizer_reset,17,17.8636417388916,4.286638180414836,1833.8163150055777
gpu_seed1101_ckpt150_optimizer_reset,18,18.361417770385742,5.025486151377361,3754.225263588122
gpu_seed1101_ckpt150_optimizer_reset,19,18.82579231262207,4.831892808278401,2719.819017706153
gpu_seed1101_ckpt150_optimizer_reset,20,19.276397705078125,4.591972986857096,2025.1108320276383
gpu_seed1101_ckpt300_exact_restore,0,0.0,0.0,0.0
gpu_seed1101_ckpt300_exact_restore,1,0.0,0.0,0.0
gpu_seed1101_ckpt300_exact_restore,2,0.0,0.0,0.0
gpu_seed1101_ckpt300_exact_restore,3,0.0,0.0,0.0
gpu_seed1101_ckpt300_exact_restore,4,0.0,0.0,0.0
gpu_seed1101_ckpt300_exact_restore,5,0.0,0.0,0.0
gpu_seed1101_ckpt300_exact_restore,6,0.0,0.0,0.0
gpu_seed1101_ckpt300_exact_restore,7,0.0,0.0,0.0
gpu_seed1101_ckpt300_exact_restore,8,0.0,0.0,0.0
gpu_seed1101_ckpt300_exact_restore,9,0.0,0.0,0.0
gpu_seed1101_ckpt300_exact_restore,10,0.0,0.0,0.0
gpu_seed1101_ckpt300_exact_restore,11,0.0,0.0,0.0
gpu_seed1101_ckpt300_exact_restore,12,0.0,0.0,0.0
gpu_seed1101_ckpt300_exact_restore,13,0.0,0.0,0.0
gpu_seed1101_ckpt300_exact_restore,14,0.0,0.0,0.0
gpu_seed1101_ckpt300_exact_restore,15,0.0,0.0,0.0
gpu_seed1101_ckpt300_exact_restore,16,0.0,0.0,0.0
gpu_seed1101_ckpt300_exact_restore,17,0.0,0.0,0.0
gpu_seed1101_ckpt300_exact_restore,18,0.0,0.0,0.0
gpu_seed1101_ckpt300_exact_restore,19,0.0,0.0,0.0
gpu_seed1101_ckpt300_exact_restore,20,0.0,0.0,0.0
gpu_seed1101_ckpt300_benign_nonzero,0,1.1175870895385742e-08,0.0,0.0
gpu_seed1101_ckpt300_benign_nonzero,1,1.1175870895385742e-08,0.0,0.0
gpu_seed1101_ckpt300_benign_nonzero,2,1.1175870895385742e-08,0.0,0.0
gpu_seed1101_ckpt300_benign_nonzero,3,1.1175870895385742e-08,0.0,0.0
gpu_seed1101_ckpt300_benign_nonzero,4,1.1175870895385742e-08,0.0,0.0
gpu_seed1101_ckpt300_benign_nonzero,5,1.1175870895385742e-08,0.0,0.0
gpu_seed1101_ckpt300_benign_nonzero,6,1.9502713257679716e-05,0.0,0.0
gpu_seed1101_ckpt300_benign_nonzero,7,4.543868635664694e-05,7.947285940446136e-08,1.1014405068010547e-06
gpu_seed1101_ckpt300_benign_nonzero,8,7.510692375944927e-05,7.947285984855057e-08,1.0950595008552e-06
gpu_seed1101_ckpt300_benign_nonzero,9,0.00011127237667096779,7.947285984855057e-08,1.0892926329830743e-06
gpu_seed1101_ckpt300_benign_nonzero,10,0.00014566197933163494,7.947285984855057e-08,1.087149989587033e-06
gpu_seed1101_ckpt300_benign_nonzero,11,0.0001839710894273594,2.384185791015625e-07,3.2419209077261257e-06
gpu_seed1101_ckpt300_benign_nonzero,12,0.00022397926659323275,1.5894571925301193e-07,2.1396259644035354e-06
gpu_seed1101_ckpt300_benign_nonzero,13,0.00026383300428278744,7.947285984855057e-08,1.0523080380409056e-06
gpu_seed1101_ckpt300_benign_nonzero,14,0.0003046335477847606,2.384185791015625e-07,3.113647432329003e-06
gpu_seed1101_ckpt300_benign_nonzero,15,0.00034306442830711603,1.5894571925301193e-07,2.05669244834894e-06
gpu_seed1101_ckpt300_benign_nonzero,16,0.0003801969578489661,1.5894571925301193e-07,2.044098348363832e-06
gpu_seed1101_ckpt300_benign_nonzero,17,0.0004212414496578276,7.947285984855057e-08,1.022459892752181e-06
gpu_seed1101_ckpt300_benign_nonzero,18,0.00045622786274179816,7.947285940446136e-08,1.0265866627889864e-06
gpu_seed1101_ckpt300_benign_nonzero,19,0.0004940599901601672,7.947285984855057e-08,1.0336127029830777e-06
gpu_seed1101_ckpt300_benign_nonzero,20,0.0005319171468727291,3.9736429835457443e-07,5.237800763779887e-06
gpu_seed1101_ckpt300_reset_m,0,0.0,0.0,0.0
gpu_seed1101_ckpt300_reset_m,1,0.0202108733355999,0.01104736328125,0.18375284822558058
gpu_seed1101_ckpt300_reset_m,2,0.038138262927532196,0.01958775520324707,0.31492054273853576
gpu_seed1101_ckpt300_reset_m,3,0.053871892392635345,0.021819670995076645,0.33413155786078086
gpu_seed1101_ckpt300_reset_m,4,0.06747902184724808,0.02248549461364746,0.3288754216710412
gpu_seed1101_ckpt300_reset_m,5,0.07924468070268631,0.020261287689208984,0.28733736937971166
gpu_seed1101_ckpt300_reset_m,6,0.08936913311481476,0.014929135640462388,0.20814743812110592
gpu_seed1101_ckpt300_reset_m,7,0.09805680811405182,0.00937310854593898,0.12929809149362015
gpu_seed1101_ckpt300_reset_m,8,0.10556872189044952,0.004016002019246567,0.055225676410982416
gpu_seed1101_ckpt300_reset_m,9,0.112026147544384,0.0022363662719726562,0.030618443586080346
gpu_seed1101_ckpt300_reset_m,10,0.11770588159561157,0.0019701321919756154,0.026923916574768114
gpu_seed1101_ckpt300_reset_m,11,0.12273965775966644,0.0034911632537841797,0.047388673261862024
gpu_seed1101_ckpt300_reset_m,12,0.1274222582578659,0.0039479732513427734,0.05304032556708016
gpu_seed1101_ckpt300_reset_m,13,0.13176566362380981,0.0025443236033120264,0.03364681809813952
gpu_seed1101_ckpt300_reset_m,14,0.13577276468276978,0.0006101131439208984,0.007970253964215246
gpu_seed1101_ckpt300_reset_m,15,0.1394485980272293,0.0028491814931235204,0.03691980822670615
gpu_seed1101_ckpt300_reset_m,16,0.14285814762115479,0.002783219019571792,0.035843037677169676
gpu_seed1101_ckpt300_reset_m,17,0.145956888794899,0.0019063154856366893,0.024549136197052235
gpu_seed1101_ckpt300_reset_m,18,0.14878827333450317,0.000982205073039033,0.01269381807633252
gpu_seed1101_ckpt300_reset_m,19,0.15131226181983948,0.00035031636556004386,0.004555367012157419
gpu_seed1101_ckpt300_reset_m,20,0.15352968871593475,0.0004000663757324219,0.005272362045040779
gpu_seed1101_ckpt300_reset_v,0,0.0,0.0,0.0
gpu_seed1101_ckpt300_reset_v,1,768.1163940429688,3675.193335453669,5.184705528587072e+21
gpu_seed1101_ckpt300_reset_v,2,1174.754638671875,3293.624752998352,5.184705528587072e+21
gpu_seed1101_ckpt300_reset_v,3,1561.71826171875,2862.622122128804,5.184705528587072e+21
gpu_seed1101_ckpt300_reset_v,4,1771.3115234375,2477.3904423713684,5.184705528587072e+21
gpu_seed1101_ckpt300_reset_v,5,1976.361328125,2186.606903076172,5.184705528587072e+21
gpu_seed1101_ckpt300_reset_v,6,2069.411376953125,1924.8104529380798,5.184705528587072e+21
gpu_seed1101_ckpt300_reset_v,7,2159.017333984375,1704.1404505570729,5.184705528587072e+21
gpu_seed1101_ckpt300_reset_v,8,2237.0087890625,1481.9025677045186,5.184705528587072e+21
gpu_seed1101_ckpt300_reset_v,9,2309.674072265625,1289.8164172967274,5.184705528587072e+21
gpu_seed1101_ckpt300_reset_v,10,2362.322509765625,1145.207139492035,5.184705528587072e+21
gpu_seed1101_ckpt300_reset_v,11,2409.98779296875,1023.0314030647278,5.184705528587072e+21
gpu_seed1101_ckpt300_reset_v,12,2440.4873046875,908.8974502881368,5.184705528587072e+21
gpu_seed1101_ckpt300_reset_v,13,2468.373046875,812.3882117271423,5.184705528587072e+21
gpu_seed1101_ckpt300_reset_v,14,2491.522216796875,750.4467132091522,5.184705528587072e+21
gpu_seed1101_ckpt300_reset_v,15,2512.82373046875,715.617137670517,5.184705528587072e+21
gpu_seed1101_ckpt300_reset_v,16,2530.1455078125,663.9049165248871,5.184705528587072e+21
gpu_seed1101_ckpt300_reset_v,17,2545.89404296875,608.4100892543793,5.184705528587072e+21
gpu_seed1101_ckpt300_reset_v,18,2555.41455078125,557.0630334218343,5.184705528587072e+21
gpu_seed1101_ckpt300_reset_v,19,2564.102783203125,531.8613579273224,5.184705528587072e+21
gpu_seed1101_ckpt300_reset_v,20,2571.784423828125,492.03602417310077,5.184705528587072e+21
gpu_seed1101_ckpt300_stale_m,0,0.0,0.0,0.0
gpu_seed1101_ckpt300_stale_m,1,0.030162250623106956,0.02104663848876953,0.3483314418455663
gpu_seed1101_ckpt300_stale_m,2,0.05676303058862686,0.03063853581746434,0.48988566073620987
gpu_seed1101_ckpt300_stale_m,3,0.07986721396446228,0.025087277094523408,0.3835447534248324
gpu_seed1101_ckpt300_stale_m,4,0.0994739830493927,0.01690022150675441,0.24787356647862957
gpu_seed1101_ckpt300_stale_m,5,0.11599168181419373,0.006299018859863281,0.08995454983260309
gpu_seed1101_ckpt300_stale_m,6,0.12998256087303162,0.0036910374959306935,0.051942685061106886
gpu_seed1101_ckpt300_stale_m,7,0.14193829894065857,0.009773333867391099,0.13611592501287895
gpu_seed1101_ckpt300_stale_m,8,0.15237894654273987,0.014469703038533677,0.20082804301907764
gpu_seed1101_ckpt300_stale_m,9,0.16166606545448303,0.012705961863199722,0.17526501748979229
gpu_seed1101_ckpt300_stale_m,10,0.17005810141563416,0.008927981058756806,0.12267723991616997
gpu_seed1101_ckpt300_stale_m,11,0.1776844561100006,0.0069828033447265625,0.09528164756994428
gpu_seed1101_ckpt300_stale_m,12,0.18475675582885742,0.008220434188842773,0.11111431501047875
gpu_seed1101_ckpt300_stale_m,13,0.19122041761875153,0.01125820477803563,0.14991329669480358
gpu_seed1101_ckpt300_stale_m,14,0.1971054971218109,0.014995416005452622,0.19730954193463113
gpu_seed1101_ckpt300_stale_m,15,0.20234698057174683,0.015791257222493638,0.2059542370741525
gpu_seed1101_ckpt300_stale_m,16,0.20709703862667084,0.013467550277709961,0.17436898747734375
gpu_seed1101_ckpt300_stale_m,17,0.21136531233787537,0.011502106984456528,0.14883493091898714
gpu_seed1101_ckpt300_stale_m,18,0.21527470648288727,0.010821421941121567,0.14054425197929632
gpu_seed1101_ckpt300_stale_m,19,0.21875925362110138,0.010833342870076645,0.1416628767640571
gpu_seed1101_ckpt300_stale_m,20,0.22183313965797424,0.012918949127197266,0.17139398079912205
gpu_seed1101_ckpt300_stale_v,0,0.0,0.0,0.0
gpu_seed1101_ckpt300_stale_v,1,0.000495109532494098,2.1457672119140625e-06,3.5888415045093325e-05
gpu_seed1101_ckpt300_stale_v,2,0.0009551271796226501,0.00010323524475097656,0.0016761512941592116
gpu_seed1101_ckpt300_stale_v,3,0.001519293524324894,0.0002300739288330078,0.0035621822349511945
gpu_seed1101_ckpt300_stale_v,4,0.0021459676790982485,0.0003198782602944483,0.004732130084498465
gpu_seed1101_ckpt300_stale_v,5,0.002754317596554756,0.00030922889709472656,0.00443062041056308
gpu_seed1101_ckpt300_stale_v,6,0.003298215800896287,0.0002969106038408498,0.004171232299027494
gpu_seed1101_ckpt300_stale_v,7,0.0038093558978289366,0.00029921531677246094,0.0041475441675853375
gpu_seed1101_ckpt300_stale_v,8,0.004287410527467728,0.00030597050984715324,0.004216624286184967
gpu_seed1101_ckpt300_stale_v,9,0.004736274480819702,0.00038210550943995614,0.005238319485870946
gpu_seed1101_ckpt300_stale_v,10,0.00515274191275239,0.00044743220011422835,0.006122023679893118
gpu_seed1101_ckpt300_stale_v,11,0.0055253650061786175,0.0005000432332358251,0.006801088250391274
gpu_seed1101_ckpt300_stale_v,12,0.005871188826858997,0.0005636215209960938,0.007589251607207359
gpu_seed1101_ckpt300_stale_v,13,0.006186156067997217,0.000621477762858369,0.008231606132680369
gpu_seed1101_ckpt300_stale_v,14,0.006493873428553343,0.0006076494852700343,0.007938060014906156
gpu_seed1101_ckpt300_stale_v,15,0.006782999262213707,0.0005515416463217626,0.007138690696502081
gpu_seed1101_ckpt300_stale_v,16,0.007054699119180441,0.0004928906758623341,0.0063403108894437565
gpu_seed1101_ckpt300_stale_v,17,0.007323082536458969,0.0004228750864667674,0.005441659354115558
gpu_seed1101_ckpt300_stale_v,18,0.007579116150736809,0.0003925164540610204,0.005071306973979617
gpu_seed1101_ckpt300_stale_v,19,0.007828069850802422,0.0003712177276611328,0.004828901351245918
