row_id,seed,checkpoint_age,rewrite_family,metric,value,max_validation_loss_gap,task_nonrecovered_h100
gpu_seed1102_ckpt300_stale_v,1102,300,stale_v,clean_update_normalized_divergence,820.5706905155859,0.002119302749633789,False
gpu_seed1102_ckpt300_stale_mv,1102,300,stale_mv,clean_update_normalized_divergence,1.2120361395595076,0.013389984766642105,False
gpu_seed1102_ckpt300_model_current_optimizer_stale,1102,300,model_current_optimizer_stale,clean_update_normalized_divergence,1.9051112533586336,0.14052136739095022,False
gpu_seed1102_ckpt300_step_counter_mismatch,1102,300,step_counter_mismatch,clean_update_normalized_divergence,0.03670876470800605,0.005372762680053711,False
gpu_seed1102_ckpt300_scheduler_mismatch,1102,300,scheduler_mismatch,clean_update_normalized_divergence,0.0,0.0,False
gpu_seed1102_ckpt300_optimizer_reset,1102,300,optimizer_reset,clean_update_normalized_divergence,129.95038618215614,15.716391722361248,True
gpu_seed1103_ckpt75_exact_restore,1103,75,exact_restore,clean_update_normalized_divergence,0.0,0.0,False
gpu_seed1103_ckpt75_benign_nonzero,1103,75,benign_nonzero,clean_update_normalized_divergence,0.012390283615669977,0.010903596878051758,False
gpu_seed1103_ckpt75_reset_m,1103,75,reset_m,clean_update_normalized_divergence,0.9456358015657935,2.2312493324279785,True
gpu_seed1103_ckpt75_reset_v,1103,75,reset_v,clean_update_normalized_divergence,393600.5420820434,5297194489164.071,True
gpu_seed1103_ckpt75_stale_m,1103,75,stale_m,clean_update_normalized_divergence,1.338209999153406,4.009777704874675,False
gpu_seed1103_ckpt75_stale_v,1103,75,stale_v,clean_update_normalized_divergence,790.8303263338,39.58326498667399,True
gpu_seed1103_ckpt75_stale_mv,1103,75,stale_mv,clean_update_normalized_divergence,1.5594992679614617,2.8921505610148115,False
gpu_seed1103_ckpt75_model_current_optimizer_stale,1103,75,model_current_optimizer_stale,clean_update_normalized_divergence,1.3845296864693748,3.2127803166707363,False
gpu_seed1103_ckpt75_step_counter_mismatch,1103,75,step_counter_mismatch,clean_update_normalized_divergence,0.42284124080326924,3.4227280616760254,True
gpu_seed1103_ckpt75_scheduler_mismatch,1103,75,scheduler_mismatch,clean_update_normalized_divergence,0.37319666742460705,1.6700375080108647,False
gpu_seed1103_ckpt75_optimizer_reset,1103,75,optimizer_reset,clean_update_normalized_divergence,5.449073077149536,20.240383466084797,True
gpu_seed1103_ckpt150_exact_restore,1103,150,exact_restore,clean_update_normalized_divergence,0.0,0.0,False
gpu_seed1103_ckpt150_benign_nonzero,1103,150,benign_nonzero,clean_update_normalized_divergence,0.011765464905595348,0.005493323008219253,False
gpu_seed1103_ckpt150_reset_m,1103,150,reset_m,clean_update_normalized_divergence,0.9116424357491432,0.2718773682912192,False
gpu_seed1103_ckpt150_reset_v,1103,150,reset_v,clean_update_normalized_divergence,97805.09060077953,198505799.25498357,True
gpu_seed1103_ckpt150_stale_m,1103,150,stale_m,clean_update_normalized_divergence,1.612799792252008,0.2615880171457925,False
gpu_seed1103_ckpt150_stale_v,1103,150,stale_v,clean_update_normalized_divergence,834.6743670706887,0.017034292221069336,False
gpu_seed1103_ckpt150_stale_mv,1103,150,stale_mv,clean_update_normalized_divergence,1.6776111830261633,0.2613268693288169,False
gpu_seed1103_ckpt150_model_current_optimizer_stale,1103,150,model_current_optimizer_stale,clean_update_normalized_divergence,1.5785935691225503,0.2603542009989419,False
gpu_seed1103_ckpt150_step_counter_mismatch,1103,150,step_counter_mismatch,clean_update_normalized_divergence,0.08092103326640034,0.07301831245422363,False
gpu_seed1103_ckpt150_scheduler_mismatch,1103,150,scheduler_mismatch,clean_update_normalized_divergence,0.20289658815706507,0.366447607676188,False
gpu_seed1103_ckpt150_optimizer_reset,1103,150,optimizer_reset,clean_update_normalized_divergence,29.78299403299647,11.935049136479696,True
gpu_seed1103_ckpt300_exact_restore,1103,300,exact_restore,clean_update_normalized_divergence,0.0,0.0,False
gpu_seed1103_ckpt300_benign_nonzero,1103,300,benign_nonzero,clean_update_normalized_divergence,0.009010918900130034,0.0005785624186196436,False
gpu_seed1103_ckpt300_reset_m,1103,300,reset_m,clean_update_normalized_divergence,0.9290768378623359,0.027867237726847183,False
gpu_seed1103_ckpt300_reset_v,1103,300,reset_v,clean_update_normalized_divergence,34875.60477549304,7959.604056358337,True
gpu_seed1103_ckpt300_stale_m,1103,300,stale_m,clean_update_normalized_divergence,1.374662217904731,0.032987991968790986,False
gpu_seed1103_ckpt300_stale_v,1103,300,stale_v,clean_update_normalized_divergence,0.04018475445127596,0.0008976459503173828,False
gpu_seed1103_ckpt300_stale_mv,1103,300,stale_mv,clean_update_normalized_divergence,1.376334740035355,0.03308892250061035,False
gpu_seed1103_ckpt300_model_current_optimizer_stale,1103,300,model_current_optimizer_stale,clean_update_normalized_divergence,2.2921999418636605,0.09729599952697754,False
gpu_seed1103_ckpt300_step_counter_mismatch,1103,300,step_counter_mismatch,clean_update_normalized_divergence,0.03670882624267866,0.0056627591451010595,False
gpu_seed1103_ckpt300_scheduler_mismatch,1103,300,scheduler_mismatch,clean_update_normalized_divergence,0.0,0.0,False
gpu_seed1103_ckpt300_optimizer_reset,1103,300,optimizer_reset,clean_update_normalized_divergence,150.1595272443348,19.782187461853027,True
gpu_seed1101_ckpt75_exact_restore,1101,75,exact_restore,max_layer_relative_displacement,0.0,0.0,False
gpu_seed1101_ckpt75_benign_nonzero,1101,75,benign_nonzero,max_layer_relative_displacement,0.08310592456301977,0.011195977528890122,False
gpu_seed1101_ckpt75_reset_m,1101,75,reset_m,max_layer_relative_displacement,0.581897245123399,2.866672197977702,False
gpu_seed1101_ckpt75_reset_v,1101,75,reset_v,max_layer_relative_displacement,17535.567109464588,905650110456.2783,True
gpu_seed1101_ckpt75_stale_m,1101,75,stale_m,max_layer_relative_displacement,0.596935657512677,2.335111618041992,False
gpu_seed1101_ckpt75_stale_v,1101,75,stale_v,max_layer_relative_displacement,137.3618523085434,1.1022974650065107,False
gpu_seed1101_ckpt75_stale_mv,1101,75,stale_mv,max_layer_relative_displacement,0.7455565522933313,4.260000864664713,False
gpu_seed1101_ckpt75_model_current_optimizer_stale,1101,75,model_current_optimizer_stale,max_layer_relative_displacement,0.6103276432363861,2.5359261830647783,True
gpu_seed1101_ckpt75_step_counter_mismatch,1101,75,step_counter_mismatch,max_layer_relative_displacement,0.29794671377933996,1.4692797660827637,False
gpu_seed1101_ckpt75_scheduler_mismatch,1101,75,scheduler_mismatch,max_layer_relative_displacement,0.40474133100267706,0.9177347024281821,False
gpu_seed1101_ckpt75_optimizer_reset,1101,75,optimizer_reset,max_layer_relative_displacement,1.2457909397109126,11.527745882670084,True
gpu_seed1101_ckpt150_exact_restore,1101,150,exact_restore,max_layer_relative_displacement,0.0,0.0,False
