model,dataset,seed,scenario,baseline_name,delta_theta,delta_optimizer,delta_schedule,delta_time,repaired_delta,loss_probe_gap,actual_max_divergence,actual_loss_gap,predicted_safe,actual_safe,false_positive,false_negative,abstained,runtime_seconds,notes
mnist_mlp,real MNIST train split,0,optimizer_state_from_older_checkpoint,F_repaired_analyzer,0.0,0.48779040575027466,0.0,0.018813710659742355,0.10473567992448807,0.023813188076019287,0.6619843244552612,0.04071474075317383,False,True,True,False,False,0.3639974000006987,"decision=flagged_dangerous; expansive regime, bound reaches danger threshold; L_used=1.6118(clean=1.5405,rw=1.6118); bound=1.737e+05"
mnist_mlp,real MNIST train split,0,params_current_optimizer_older,A_param_norm,0.0,0.48779040575027466,0.0,0.0,0.13859011232852936,0.030849158763885498,0.9145557880401611,0.07247906923294067,True,False,False,True,False,1.7000002117129043e-06,threshold_theta=0.7196
mnist_mlp,real MNIST train split,0,params_current_optimizer_older,B_optimizer_norm,0.0,0.48779040575027466,0.0,0.0,0.13859011232852936,0.030849158763885498,0.9145557880401611,0.07247906923294067,False,False,False,False,False,1e-06,threshold_M=0.05949
mnist_mlp,real MNIST train split,0,params_current_optimizer_older,C_raw_product,0.0,0.48779040575027466,0.0,0.0,0.13859011232852936,0.030849158763885498,0.9145557880401611,0.07247906923294067,False,False,False,False,False,0.16783520000080898,bound_raw=2.079e+05 L_pred=1.5405 regime=expansive danger=0.7196
mnist_mlp,real MNIST train split,0,params_current_optimizer_older,D_block_normalized,0.0,0.48779040575027466,0.0,0.0,0.13859011232852936,0.030849158763885498,0.9145557880401611,0.07247906923294067,False,False,False,False,False,0.16783520000080898,bound_block=3.792e+06 L_pred=1.5405
mnist_mlp,real MNIST train split,0,params_current_optimizer_older,E_loss_probe,0.0,0.48779040575027466,0.0,0.0,0.13859011232852936,0.030849158763885498,0.9145557880401611,0.07247906923294067,True,False,False,True,False,0.03752559999975347,probe_steps=5 loss_thr=0.1
mnist_mlp,real MNIST train split,0,params_current_optimizer_older,F_repaired_analyzer,0.0,0.48779040575027466,0.0,0.0,0.13859011232852936,0.030849158763885498,0.9145557880401611,0.07247906923294067,False,False,False,False,False,0.35187020000103075,"decision=flagged_dangerous; expansive regime, bound reaches danger threshold; L_used=1.6906(clean=1.5405,rw=1.6906); bound=9.608e+05"
mnist_mlp,real MNIST train split,1,exact_restore,A_param_norm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,False,3.9999940781854093e-07,threshold_theta=0.7106
mnist_mlp,real MNIST train split,1,exact_restore,B_optimizer_norm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,False,1e-06,threshold_M=0.08301
mnist_mlp,real MNIST train split,1,exact_restore,C_raw_product,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,True,False,False,0.15823999999975058,bound_raw=0 L_pred=1.5447 regime=expansive danger=0.7106
mnist_mlp,real MNIST train split,1,exact_restore,D_block_normalized,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,True,False,False,0.15823999999975058,bound_block=0 L_pred=1.5447
mnist_mlp,real MNIST train split,1,exact_restore,E_loss_probe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,False,0.033059899999898334,probe_steps=5 loss_thr=0.1
mnist_mlp,real MNIST train split,1,exact_restore,F_repaired_analyzer,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,False,0.33451359999980923,"decision=certified_safe; zero displacement (no-op): bound is identically zero; L_used=1.5447(clean=1.5447,rw=1.5446); bound=0"
mnist_mlp,real MNIST train split,1,noop_restore,A_param_norm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,False,4.000003173132427e-07,threshold_theta=0.7106
mnist_mlp,real MNIST train split,1,noop_restore,B_optimizer_norm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,False,1e-06,threshold_M=0.08301
mnist_mlp,real MNIST train split,1,noop_restore,C_raw_product,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,True,False,False,0.15823999999975058,bound_raw=0 L_pred=1.5447 regime=expansive danger=0.7106
mnist_mlp,real MNIST train split,1,noop_restore,D_block_normalized,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,True,False,False,0.15823999999975058,bound_block=0 L_pred=1.5447
mnist_mlp,real MNIST train split,1,noop_restore,E_loss_probe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,False,0.04745610000009037,probe_steps=5 loss_thr=0.1
mnist_mlp,real MNIST train split,1,noop_restore,F_repaired_analyzer,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,False,0.3661776999997528,"decision=certified_safe; zero displacement (no-op): bound is identically zero; L_used=1.5453(clean=1.5447,rw=1.5453); bound=0"
mnist_mlp,real MNIST train split,1,stale_adam_moments,A_param_norm,0.0,0.5152265429496765,0.0,0.0,0.0845017209649086,0.011101245880126953,0.4991459548473358,0.041918396949768066,True,True,False,False,False,3.0000046535860747e-07,threshold_theta=0.7106
mnist_mlp,real MNIST train split,1,stale_adam_moments,B_optimizer_norm,0.0,0.5152265429496765,0.0,0.0,0.0845017209649086,0.011101245880126953,0.4991459548473358,0.041918396949768066,False,True,True,False,False,1e-06,threshold_M=0.08301
mnist_mlp,real MNIST train split,1,stale_adam_moments,C_raw_product,0.0,0.5152265429496765,0.0,0.0,0.0845017209649086,0.011101245880126953,0.4991459548473358,0.041918396949768066,False,True,True,False,False,0.15823999999975058,bound_raw=2.384e+05 L_pred=1.5447 regime=expansive danger=0.7106
mnist_mlp,real MNIST train split,1,stale_adam_moments,D_block_normalized,0.0,0.5152265429496765,0.0,0.0,0.0845017209649086,0.011101245880126953,0.4991459548473358,0.041918396949768066,False,True,True,False,False,0.15823999999975058,bound_block=2.737e+06 L_pred=1.5447
mnist_mlp,real MNIST train split,1,stale_adam_moments,E_loss_probe,0.0,0.5152265429496765,0.0,0.0,0.0845017209649086,0.011101245880126953,0.4991459548473358,0.041918396949768066,True,True,False,False,False,0.040625599999657425,probe_steps=5 loss_thr=0.1
mnist_mlp,real MNIST train split,1,stale_adam_moments,F_repaired_analyzer,0.0,0.5152265429496765,0.0,0.0,0.0845017209649086,0.011101245880126953,0.4991459548473358,0.041918396949768066,False,True,True,False,False,0.3728064999995695,"decision=flagged_dangerous; expansive regime, bound reaches danger threshold; L_used=1.6034(clean=1.5447,rw=1.6034); bound=1.197e+05"
mnist_mlp,real MNIST train split,1,reset_first_moment,A_param_norm,0.0,0.830117404460907,0.0,0.0,0.09065454453229904,0.04025787115097046,0.5413466691970825,0.11557364463806152,True,False,False,True,False,3.0000046535860747e-07,threshold_theta=0.7106
mnist_mlp,real MNIST train split,1,reset_first_moment,B_optimizer_norm,0.0,0.830117404460907,0.0,0.0,0.09065454453229904,0.04025787115097046,0.5413466691970825,0.11557364463806152,False,False,False,False,False,1e-06,threshold_M=0.08301
mnist_mlp,real MNIST train split,1,reset_first_moment,C_raw_product,0.0,0.830117404460907,0.0,0.0,0.09065454453229904,0.04025787115097046,0.5413466691970825,0.11557364463806152,False,False,False,False,False,0.15823999999975058,bound_raw=3.84e+05 L_pred=1.5447 regime=expansive danger=0.7106
mnist_mlp,real MNIST train split,1,reset_first_moment,D_block_normalized,0.0,0.830117404460907,0.0,0.0,0.09065454453229904,0.04025787115097046,0.5413466691970825,0.11557364463806152,False,False,False,False,False,0.15823999999975058,bound_block=3.288e+06 L_pred=1.5447
mnist_mlp,real MNIST train split,1,reset_first_moment,E_loss_probe,0.0,0.830117404460907,0.0,0.0,0.09065454453229904,0.04025787115097046,0.5413466691970825,0.11557364463806152,True,False,False,True,False,0.03517290000036155,probe_steps=5 loss_thr=0.1
mnist_mlp,real MNIST train split,1,reset_first_moment,F_repaired_analyzer,0.0,0.830117404460907,0.0,0.0,0.09065454453229904,0.04025787115097046,0.5413466691970825,0.11557364463806152,False,False,False,False,False,0.3327071000003343,"decision=flagged_dangerous; expansive regime, bound reaches danger threshold; L_used=1.5447(clean=1.5447,rw=1.5447); bound=4.194e+04"
mnist_mlp,real MNIST train split,1,reset_second_moment,A_param_norm,0.0,0.0038877814076840878,0.0,0.0,1.3962013721466064,1062.4755390882492,2290.9521484375,1063.8198994994164,True,False,False,True,False,3.0000046535860747e-07,threshold_theta=0.7106
mnist_mlp,real MNIST train split,1,reset_second_moment,B_optimizer_norm,0.0,0.0038877814076840878,0.0,0.0,1.3962013721466064,1062.4755390882492,2290.9521484375,1063.8198994994164,True,False,False,True,False,1e-06,threshold_M=0.08301
mnist_mlp,real MNIST train split,1,reset_second_moment,C_raw_product,0.0,0.0038877814076840878,0.0,0.0,1.3962013721466064,1062.4755390882492,2290.9521484375,1063.8198994994164,False,False,False,False,False,0.15823999999975058,bound_raw=1799 L_pred=1.5447 regime=expansive danger=0.7106
mnist_mlp,real MNIST train split,1,reset_second_moment,D_block_normalized,0.0,0.0038877814076840878,0.0,0.0,1.3962013721466064,1062.4755390882492,2290.9521484375,1063.8198994994164,False,False,False,False,False,0.15823999999975058,bound_block=3.288e+06 L_pred=1.5447
mnist_mlp,real MNIST train split,1,reset_second_moment,E_loss_probe,0.0,0.0038877814076840878,0.0,0.0,1.3962013721466064,1062.4755390882492,2290.9521484375,1063.8198994994164,False,False,False,False,False,0.03253839999979391,probe_steps=5 loss_thr=0.1
mnist_mlp,real MNIST train split,1,reset_second_moment,F_repaired_analyzer,0.0,0.0038877814076840878,0.0,0.0,1.3962013721466064,1062.4755390882492,2290.9521484375,1063.8198994994164,False,False,False,False,False,0.3320048000005045,"decision=flagged_dangerous; expansive regime, bound reaches danger threshold; L_used=6.7743(clean=1.5447,rw=6.7743); bound=1.177e+25"
mnist_mlp,real MNIST train split,1,scheduler_mismatch,A_param_norm,0.0,0.0,0.04532726854085922,0.0,0.04532726854085922,0.023053348064422607,0.8397902846336365,0.08852529525756836,True,False,False,True,False,3.0000046535860747e-07,threshold_theta=0.7106
mnist_mlp,real MNIST train split,1,scheduler_mismatch,B_optimizer_norm,0.0,0.0,0.04532726854085922,0.0,0.04532726854085922,0.023053348064422607,0.8397902846336365,0.08852529525756836,True,False,False,True,False,1e-06,threshold_M=0.08301
mnist_mlp,real MNIST train split,1,scheduler_mismatch,C_raw_product,0.0,0.0,0.04532726854085922,0.0,0.04532726854085922,0.023053348064422607,0.8397902846336365,0.08852529525756836,False,False,False,False,False,0.15823999999975058,bound_raw=0 L_pred=1.5447 regime=expansive danger=0.7106
mnist_mlp,real MNIST train split,1,scheduler_mismatch,D_block_normalized,0.0,0.0,0.04532726854085922,0.0,0.04532726854085922,0.023053348064422607,0.8397902846336365,0.08852529525756836,False,False,False,False,False,0.15823999999975058,bound_block=0 L_pred=1.5447
mnist_mlp,real MNIST train split,1,scheduler_mismatch,E_loss_probe,0.0,0.0,0.04532726854085922,0.0,0.04532726854085922,0.023053348064422607,0.8397902846336365,0.08852529525756836,True,False,False,True,False,0.03424350000022969,probe_steps=5 loss_thr=0.1
mnist_mlp,real MNIST train split,1,scheduler_mismatch,F_repaired_analyzer,0.0,0.0,0.04532726854085922,0.0,0.04532726854085922,0.023053348064422607,0.8397902846336365,0.08852529525756836,False,False,False,False,False,0.3401172999992923,"decision=flagged_dangerous; expansive regime, bound reaches danger threshold; L_used=1.6561(clean=1.5447,rw=1.6561); bound=1.695e+05"
mnist_mlp,real MNIST train split,1,ema_shadow_present_not_loaded,A_param_norm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,False,5.000001692678779e-07,threshold_theta=0.7106
mnist_mlp,real MNIST train split,1,ema_shadow_present_not_loaded,B_optimizer_norm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,False,1e-06,threshold_M=0.08301
mnist_mlp,real MNIST train split,1,ema_shadow_present_not_loaded,C_raw_product,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,True,False,False,0.15823999999975058,bound_raw=0 L_pred=1.5447 regime=expansive danger=0.7106
mnist_mlp,real MNIST train split,1,ema_shadow_present_not_loaded,D_block_normalized,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,True,False,False,0.15823999999975058,bound_block=0 L_pred=1.5447
mnist_mlp,real MNIST train split,1,ema_shadow_present_not_loaded,E_loss_probe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,False,0.0345924000002924,probe_steps=5 loss_thr=0.1
mnist_mlp,real MNIST train split,1,ema_shadow_present_not_loaded,F_repaired_analyzer,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,False,0.33181129999957193,"decision=certified_safe; zero displacement (no-op): bound is identically zero; L_used=1.5447(clean=1.5447,rw=1.5443); bound=0"
mnist_mlp,real MNIST train split,1,ema_loaded_as_parameters,A_param_norm,2.9627602100372314,0.0,0.0,0.0,2.9627602100372314,1.3019917607307434,2.9627602100372314,1.3019917607307434,False,False,False,False,False,4.999992597731762e-07,threshold_theta=0.7106
mnist_mlp,real MNIST train split,1,ema_loaded_as_parameters,B_optimizer_norm,2.9627602100372314,0.0,0.0,0.0,2.9627602100372314,1.3019917607307434,2.9627602100372314,1.3019917607307434,True,False,False,True,False,1e-06,threshold_M=0.08301
mnist_mlp,real MNIST train split,1,ema_loaded_as_parameters,C_raw_product,2.9627602100372314,0.0,0.0,0.0,2.9627602100372314,1.3019917607307434,2.9627602100372314,1.3019917607307434,False,False,False,False,False,0.15823999999975058,bound_raw=1.371e+06 L_pred=1.5447 regime=expansive danger=0.7106
mnist_mlp,real MNIST train split,1,ema_loaded_as_parameters,D_block_normalized,2.9627602100372314,0.0,0.0,0.0,2.9627602100372314,1.3019917607307434,2.9627602100372314,1.3019917607307434,False,False,False,False,False,0.15823999999975058,bound_block=1.371e+06 L_pred=1.5447
mnist_mlp,real MNIST train split,1,ema_loaded_as_parameters,E_loss_probe,2.9627602100372314,0.0,0.0,0.0,2.9627602100372314,1.3019917607307434,2.9627602100372314,1.3019917607307434,False,False,False,False,False,0.03637960000014573,probe_steps=5 loss_thr=0.1
mnist_mlp,real MNIST train split,1,ema_loaded_as_parameters,F_repaired_analyzer,2.9627602100372314,0.0,0.0,0.0,2.9627602100372314,1.3019917607307434,2.9627602100372314,1.3019917607307434,False,False,False,False,False,0.3384080999994694,"decision=flagged_dangerous; expansive regime, bound reaches danger threshold; L_used=1.5779(clean=1.5447,rw=1.5779); bound=2.596e+06"
mnist_mlp,real MNIST train split,1,mild_lr_decrease,A_param_norm,0.0,0.0,0.04532727226614952,0.0,0.04532727226614952,0.02813929319381714,0.9257606267929077,0.14115571975708008,True,False,False,True,False,4.000003173132427e-07,threshold_theta=0.7106
mnist_mlp,real MNIST train split,1,mild_lr_decrease,B_optimizer_norm,0.0,0.0,0.04532727226614952,0.0,0.04532727226614952,0.02813929319381714,0.9257606267929077,0.14115571975708008,True,False,False,True,False,1e-06,threshold_M=0.08301
mnist_mlp,real MNIST train split,1,mild_lr_decrease,C_raw_product,0.0,0.0,0.04532727226614952,0.0,0.04532727226614952,0.02813929319381714,0.9257606267929077,0.14115571975708008,False,False,False,False,False,0.15823999999975058,bound_raw=0 L_pred=1.5447 regime=expansive danger=0.7106
mnist_mlp,real MNIST train split,1,mild_lr_decrease,D_block_normalized,0.0,0.0,0.04532727226614952,0.0,0.04532727226614952,0.02813929319381714,0.9257606267929077,0.14115571975708008,False,False,False,False,False,0.15823999999975058,bound_block=0 L_pred=1.5447
mnist_mlp,real MNIST train split,1,mild_lr_decrease,E_loss_probe,0.0,0.0,0.04532727226614952,0.0,0.04532727226614952,0.02813929319381714,0.9257606267929077,0.14115571975708008,True,False,False,True,False,0.034795999999914784,probe_steps=5 loss_thr=0.1
mnist_mlp,real MNIST train split,1,mild_lr_decrease,F_repaired_analyzer,0.0,0.0,0.04532727226614952,0.0,0.04532727226614952,0.02813929319381714,0.9257606267929077,0.14115571975708008,False,False,False,False,False,0.4246407000000545,"decision=flagged_dangerous; expansive regime, bound reaches danger threshold; L_used=1.5447(clean=1.5447,rw=1.3744); bound=2.097e+04"
mnist_mlp,real MNIST train split,1,severe_lr_increase,A_param_norm,0.0,0.0,0.8158888220787048,0.0,0.8158888220787048,0.1523529589176178,10.763010025024414,0.3954833745956421,True,False,False,True,False,7.999997251317836e-07,threshold_theta=0.7106
mnist_mlp,real MNIST train split,1,severe_lr_increase,B_optimizer_norm,0.0,0.0,0.8158888220787048,0.0,0.8158888220787048,0.1523529589176178,10.763010025024414,0.3954833745956421,True,False,False,True,False,1e-06,threshold_M=0.08301
mnist_mlp,real MNIST train split,1,severe_lr_increase,C_raw_product,0.0,0.0,0.8158888220787048,0.0,0.8158888220787048,0.1523529589176178,10.763010025024414,0.3954833745956421,False,False,False,False,False,0.15823999999975058,bound_raw=0 L_pred=1.5447 regime=expansive danger=0.7106
mnist_mlp,real MNIST train split,1,severe_lr_increase,D_block_normalized,0.0,0.0,0.8158888220787048,0.0,0.8158888220787048,0.1523529589176178,10.763010025024414,0.3954833745956421,False,False,False,False,False,0.15823999999975058,bound_block=0 L_pred=1.5447
mnist_mlp,real MNIST train split,1,severe_lr_increase,E_loss_probe,0.0,0.0,0.8158888220787048,0.0,0.8158888220787048,0.1523529589176178,10.763010025024414,0.3954833745956421,False,False,False,False,False,0.03806129999975383,probe_steps=5 loss_thr=0.1
mnist_mlp,real MNIST train split,1,severe_lr_increase,F_repaired_analyzer,0.0,0.0,0.8158888220787048,0.0,0.8158888220787048,0.1523529589176178,10.763010025024414,0.3954833745956421,False,False,False,False,False,0.36306619999959366,"decision=flagged_dangerous; expansive regime, bound reaches danger threshold; L_used=2.3892(clean=1.5447,rw=2.3892); bound=1.817e+11"
mnist_mlp,real MNIST train split,1,optimizer_state_from_older_checkpoint,A_param_norm,0.0,0.6646463871002197,0.0,0.022080568596720695,0.09775813668966293,0.010981917381286621,0.612322986125946,0.05076521635055542,True,True,False,False,False,4.000003173132427e-07,threshold_theta=0.7106
mnist_mlp,real MNIST train split,1,optimizer_state_from_older_checkpoint,B_optimizer_norm,0.0,0.6646463871002197,0.0,0.022080568596720695,0.09775813668966293,0.010981917381286621,0.612322986125946,0.05076521635055542,False,True,True,False,False,1e-06,threshold_M=0.08301
mnist_mlp,real MNIST train split,1,optimizer_state_from_older_checkpoint,C_raw_product,0.0,0.6646463871002197,0.0,0.022080568596720695,0.09775813668966293,0.010981917381286621,0.612322986125946,0.05076521635055542,False,True,True,False,False,0.15823999999975058,bound_raw=3.075e+05 L_pred=1.5447 regime=expansive danger=0.7106
mnist_mlp,real MNIST train split,1,optimizer_state_from_older_checkpoint,D_block_normalized,0.0,0.6646463871002197,0.0,0.022080568596720695,0.09775813668966293,0.010981917381286621,0.612322986125946,0.05076521635055542,False,True,True,False,False,0.15823999999975058,bound_block=4.052e+06 L_pred=1.5447
mnist_mlp,real MNIST train split,1,optimizer_state_from_older_checkpoint,E_loss_probe,0.0,0.6646463871002197,0.0,0.022080568596720695,0.09775813668966293,0.010981917381286621,0.612322986125946,0.05076521635055542,True,True,False,False,False,0.03153169999950478,probe_steps=5 loss_thr=0.1
mnist_mlp,real MNIST train split,1,optimizer_state_from_older_checkpoint,F_repaired_analyzer,0.0,0.6646463871002197,0.0,0.022080568596720695,0.09775813668966293,0.010981917381286621,0.612322986125946,0.05076521635055542,False,True,True,False,False,0.33657769999990705,"decision=flagged_dangerous; expansive regime, bound reaches danger threshold; L_used=1.6093(clean=1.5447,rw=1.6093); bound=1.547e+05"
mnist_mlp,real MNIST train split,1,params_current_optimizer_older,A_param_norm,0.0,0.6646463871002197,0.0,0.0,0.1242852658033371,0.00959157943725586,0.8476897478103638,0.056158244609832764,True,False,False,True,False,1.2000000424450263e-06,threshold_theta=0.7106
mnist_mlp,real MNIST train split,1,params_current_optimizer_older,B_optimizer_norm,0.0,0.6646463871002197,0.0,0.0,0.1242852658033371,0.00959157943725586,0.8476897478103638,0.056158244609832764,False,False,False,False,False,1e-06,threshold_M=0.08301
mnist_mlp,real MNIST train split,1,params_current_optimizer_older,C_raw_product,0.0,0.6646463871002197,0.0,0.0,0.1242852658033371,0.00959157943725586,0.8476897478103638,0.056158244609832764,False,False,False,False,False,0.15823999999975058,bound_raw=3.075e+05 L_pred=1.5447 regime=expansive danger=0.7106
mnist_mlp,real MNIST train split,1,params_current_optimizer_older,D_block_normalized,0.0,0.6646463871002197,0.0,0.0,0.1242852658033371,0.00959157943725586,0.8476897478103638,0.056158244609832764,False,False,False,False,False,0.15823999999975058,bound_block=4.052e+06 L_pred=1.5447
mnist_mlp,real MNIST train split,1,params_current_optimizer_older,E_loss_probe,0.0,0.6646463871002197,0.0,0.0,0.1242852658033371,0.00959157943725586,0.8476897478103638,0.056158244609832764,True,False,False,True,False,0.03393490000053134,probe_steps=5 loss_thr=0.1
mnist_mlp,real MNIST train split,1,params_current_optimizer_older,F_repaired_analyzer,0.0,0.6646463871002197,0.0,0.0,0.1242852658033371,0.00959157943725586,0.8476897478103638,0.056158244609832764,False,False,False,False,False,0.33300119999967137,"decision=flagged_dangerous; expansive regime, bound reaches danger threshold; L_used=1.6896(clean=1.5447,rw=1.6896); bound=8.467e+05"
mnist_mlp,real MNIST train split,2,exact_restore,A_param_norm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,False,1.8999999156221747e-06,threshold_theta=0.722
mnist_mlp,real MNIST train split,2,exact_restore,B_optimizer_norm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,False,1e-06,threshold_M=0.05992
mnist_mlp,real MNIST train split,2,exact_restore,C_raw_product,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,True,False,False,0.18163559999993595,bound_raw=0 L_pred=1.5509 regime=expansive danger=0.722
mnist_mlp,real MNIST train split,2,exact_restore,D_block_normalized,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,True,False,False,0.18163559999993595,bound_block=0 L_pred=1.5509
mnist_mlp,real MNIST train split,2,exact_restore,E_loss_probe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,False,0.03529149999940273,probe_steps=5 loss_thr=0.1
mnist_mlp,real MNIST train split,2,exact_restore,F_repaired_analyzer,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,False,0.36159889999908046,"decision=certified_safe; zero displacement (no-op): bound is identically zero; L_used=1.5509(clean=1.5509,rw=1.5499); bound=0"
mnist_mlp,real MNIST train split,2,noop_restore,A_param_norm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,False,3.0000046535860747e-07,threshold_theta=0.722
mnist_mlp,real MNIST train split,2,noop_restore,B_optimizer_norm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,False,1e-06,threshold_M=0.05992
mnist_mlp,real MNIST train split,2,noop_restore,C_raw_product,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,True,False,False,0.18163559999993595,bound_raw=0 L_pred=1.5509 regime=expansive danger=0.722
mnist_mlp,real MNIST train split,2,noop_restore,D_block_normalized,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,True,False,False,0.18163559999993595,bound_block=0 L_pred=1.5509
mnist_mlp,real MNIST train split,2,noop_restore,E_loss_probe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,False,0.03201170000011189,probe_steps=5 loss_thr=0.1
mnist_mlp,real MNIST train split,2,noop_restore,F_repaired_analyzer,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,False,0.3527113999998619,"decision=certified_safe; zero displacement (no-op): bound is identically zero; L_used=1.5509(clean=1.5509,rw=1.5501); bound=0"
mnist_mlp,real MNIST train split,2,stale_adam_moments,A_param_norm,0.0,0.41871774196624756,0.0,0.0,0.08497738093137741,0.016602635383605957,0.5405929088592529,0.05223125219345093,True,True,False,False,False,5.000001692678779e-07,threshold_theta=0.722
mnist_mlp,real MNIST train split,2,stale_adam_moments,B_optimizer_norm,0.0,0.41871774196624756,0.0,0.0,0.08497738093137741,0.016602635383605957,0.5405929088592529,0.05223125219345093,False,True,True,False,False,1e-06,threshold_M=0.05992
mnist_mlp,real MNIST train split,2,stale_adam_moments,C_raw_product,0.0,0.41871774196624756,0.0,0.0,0.08497738093137741,0.016602635383605957,0.5405929088592529,0.05223125219345093,False,True,True,False,False,0.18163559999993595,bound_raw=2.186e+05 L_pred=1.5509 regime=expansive danger=0.722
mnist_mlp,real MNIST train split,2,stale_adam_moments,D_block_normalized,0.0,0.41871774196624756,0.0,0.0,0.08497738093137741,0.016602635383605957,0.5405929088592529,0.05223125219345093,False,True,True,False,False,0.18163559999993595,bound_block=3.45e+06 L_pred=1.5509
mnist_mlp,real MNIST train split,2,stale_adam_moments,E_loss_probe,0.0,0.41871774196624756,0.0,0.0,0.08497738093137741,0.016602635383605957,0.5405929088592529,0.05223125219345093,True,True,False,False,False,0.03541769999992539,probe_steps=5 loss_thr=0.1
mnist_mlp,real MNIST train split,2,stale_adam_moments,F_repaired_analyzer,0.0,0.41871774196624756,0.0,0.0,0.08497738093137741,0.016602635383605957,0.5405929088592529,0.05223125219345093,False,True,True,False,False,0.36231229999975767,"decision=flagged_dangerous; expansive regime, bound reaches danger threshold; L_used=1.6165(clean=1.5509,rw=1.6165); bound=1.538e+05"
mnist_mlp,real MNIST train split,2,reset_first_moment,A_param_norm,0.0,0.5992427468299866,0.0,0.0,0.07926864176988602,0.01929175853729248,0.4889467656612396,0.08243507146835327,True,True,False,False,False,3.0000046535860747e-07,threshold_theta=0.722
mnist_mlp,real MNIST train split,2,reset_first_moment,B_optimizer_norm,0.0,0.5992427468299866,0.0,0.0,0.07926864176988602,0.01929175853729248,0.4889467656612396,0.08243507146835327,False,True,True,False,False,1e-06,threshold_M=0.05992
mnist_mlp,real MNIST train split,2,reset_first_moment,C_raw_product,0.0,0.5992427468299866,0.0,0.0,0.07926864176988602,0.01929175853729248,0.4889467656612396,0.08243507146835327,False,True,True,False,False,0.18163559999993595,bound_raw=3.129e+05 L_pred=1.5509 regime=expansive danger=0.722
mnist_mlp,real MNIST train split,2,reset_first_moment,D_block_normalized,0.0,0.5992427468299866,0.0,0.0,0.07926864176988602,0.01929175853729248,0.4889467656612396,0.08243507146835327,False,True,True,False,False,0.18163559999993595,bound_block=3.77e+06 L_pred=1.5509
mnist_mlp,real MNIST train split,2,reset_first_moment,E_loss_probe,0.0,0.5992427468299866,0.0,0.0,0.07926864176988602,0.01929175853729248,0.4889467656612396,0.08243507146835327,True,True,False,False,False,0.03413949999958277,probe_steps=5 loss_thr=0.1
mnist_mlp,real MNIST train split,2,reset_first_moment,F_repaired_analyzer,0.0,0.5992427468299866,0.0,0.0,0.07926864176988602,0.01929175853729248,0.4889467656612396,0.08243507146835327,False,True,True,False,False,0.3571610999997574,"decision=flagged_dangerous; expansive regime, bound reaches danger threshold; L_used=1.5510(clean=1.5509,rw=1.5510); bound=4.146e+04"
mnist_mlp,real MNIST train split,2,reset_second_moment,A_param_norm,0.0,0.0026395523454993963,0.0,0.0,1.4100302457809448,425.3090878725052,432.425537109375,425.3090878725052,True,False,False,True,False,3.9999940781854093e-07,threshold_theta=0.722
mnist_mlp,real MNIST train split,2,reset_second_moment,B_optimizer_norm,0.0,0.0026395523454993963,0.0,0.0,1.4100302457809448,425.3090878725052,432.425537109375,425.3090878725052,True,False,False,True,False,1e-06,threshold_M=0.05992
